video,avg_blockiness,max_blockiness,min_blockiness,avg_blur,max_blur,min_blur,avg_contrast,max_contrast,min_contrast,avg_color,max_color,min_color,avg_ltp,max_ltp,min_ltp,avg_noise,max_noise,min_noise,avg_brisque,max_brisque,min_brisque,avg_flicker,avg_flickering,avg_blockiness,avg_blockloss,avg_blur,avg_exposure,avg_contrast,avg_interlace,avg_noise,avg_si,avg_ti,mos
A073.mp4,0.151137874,0.26625,0.04875,0.645710926,0.723740079,0.552474229,0.332789505,0.340801049,0.324153659,0.305427069,0.325737872,0.285217826,0.133770164,0.13447334,0.13302974,0.971684869,0.988957552,0.935949562,0.416575689,0.454009452,0.384111015,0.072365523,0.05988,0.00027,0.00854,0.06036,0.51357,0.3354,0.00293,0.0153,0.210101325,0.048393391,91.1313
A074.mp4,0.714079167,0.99875,0.63125,0.093278144,0.321391895,0.048215664,0.332211662,0.357283116,0.307859439,0.230260026,0.387645424,0.127369797,0.129121087,0.13108518,0.11154126,1,1,1,0.610157621,0.774227096,0.438871659,0.00262421,0.02212,0.00026,0.005,0.08456,0.45119,0.23692,0.00015,0.0582,0.053024625,0.034777593,57.3204
A075.mp4,0.713957641,0.99625,0,0.496010568,1,0.162417374,0.332996156,0.348251529,0.315372512,0.284845328,0.434995471,0.134130252,0.131526388,0.13509697,0.1118308,0.993820081,1,0.795286146,0.464808562,0.582898771,0.290336628,0.01703388,0.04526,0.00026,0.00389,0.12506,0.50078,0.41299,0.0005,0.02156,0.120888075,0.106662065,58.1867
A076.mp4,0.528289037,0.9125,0.18625,0.381213995,0.672793803,0.135096409,0.333042926,0.346846648,0.315560992,0.337650601,0.380873726,0.2799022,0.127146054,0.1310146,0.1202635,0.934456327,1,0.786246574,0.579073237,0.654476405,0.489799164,0.046955654,0.08402,0.00024,0.0259,0.05199,0.49612,0.55043,0.01053,0.00791,0.184294774,0.064385911,64.7835
A077.mp4,0.804401993,0.85375,0.7225,0.350438046,0.423162491,0.301992194,0.332755962,0.345649295,0.319395614,0.307160825,0.356744938,0.269422244,0.124860181,0.12786972,0.122549,1,1,1,0.518301324,0.602143108,0.456128444,0.074927509,0.06743,0.00023,0.0041,0.09651,0.51971,0.43325,0.00075,0.01199,0.142423481,0.032613949,74.4483
A078.mp4,0.702286789,0.99625,0,0.62960688,1,0.134948631,0.333138452,0.342143978,0.324269177,0.32282218,0.47653726,0.121304192,0.133059189,0.13537281,0.1129643,0.847105864,1,0.56866383,0.603771225,0.925304505,0.159726745,0.005931438,0.02338,0.00024,0.00074,0.06307,0.50227,0.43235,0.00521,0.04415,0.263307853,0.124899992,38.8777
A079.mp4,0.102920833,0.27125,0,0.709903356,0.77172566,0.642387747,0.332798916,0.341576482,0.323410148,0.333112051,0.352764142,0.308522633,0.133888768,0.13473958,0.1329057,0.95877856,0.988153022,0.93002671,0.410163194,0.427032323,0.380563744,0.006528311,0.02689,0.00028,0.01205,0.06037,0.49894,0.4287,0.00442,0.05821,0.249857275,0.053068977,81.0943
A080.mp4,0.722254167,0.9975,0.3025,0.264433217,0.340337688,0.169047407,0.333091634,0.342275364,0.324142327,0.325331801,0.377277464,0.248221321,0.110919701,0.13352865,0.0807158,1,1,1,0.491068209,0.632389349,0.431319848,0.045284656,0.07333,0.00024,0.00763,0.07741,0.50329,0.26177,0.00094,0.01571,0.139349957,0.04930092,39.2086
A081.mp4,0.7637375,0.9975,0.325,0.26030269,0.438442338,0.079857336,0.332732317,0.348247322,0.317560712,0.229594813,0.286587214,0.162243864,0.130705602,0.13258087,0.12786732,1,1,1,0.508450268,0.604292635,0.379073788,0.002197925,0.01667,0.00025,0.01351,0.12325,0.49181,0.3667,0.00052,0.02979,0.087166221,0.059103529,75.7143
A082.mp4,0.025379167,0.25375,0,0.695722216,0.804763749,0.602549736,0.333033234,0.340422526,0.325069325,0.338957553,0.361534484,0.312719095,0.132920126,0.13422526,0.13145525,0.749111309,0.796151035,0.664846568,0.652805238,0.754792541,0.518049583,0.017490469,0.06407,0.00027,0.01163,0.04579,0.49528,0.35594,0.00977,0.01798,0.28929801,0.074129712,87.0859
A083.mp4,0.595108333,0.99625,0.2125,0.548516891,0.790039965,0.264681232,0.332742398,0.344369823,0.319836861,0.308739437,0.357783563,0.272769874,0.132778775,0.13407723,0.13138775,1,1,1,0.516614213,0.679244965,0.321623116,0.033244394,0.04875,0.00026,0.02927,0.08429,0.54519,0.34579,0.00084,0.03672,0.142655046,0.040288104,46.3077
A084.mp4,0.881774329,0.97125,0.78625,0.0864518,0.234330159,0.029395036,0.331634336,0.357800745,0.305192407,0.228900501,0.291916616,0.183655254,0.086480248,0.10569147,0.06452782,1,1,1,0.901237906,1.008797096,0.79918614,0.129786484,0.09503,0.00015,0.0102,0.09663,0.48724,0.13091,0.00011,0,0.083173755,0.024874976,55.3835
A085.mp4,0.284991694,0.48375,0,0.626046443,0.737781041,0.386012312,0.332965416,0.339983573,0.325056422,0.244337798,0.261100744,0.225653916,0.13179205,0.13280154,0.13051775,0.999833782,1,0.991218405,0.439563003,0.494775703,0.360204849,0.051578984,0.07883,0.00027,0.01248,0.06907,0.50573,0.4441,0.00084,0.01887,0.213636081,0.029635763,70.8486
A086.mp4,0.641620833,0.99625,0,0.307549528,0.595319905,0.081846071,0.332952762,0.34513436,0.320869636,0.3031699,0.379572758,0.163472033,0.132386368,0.13536013,0.12845977,0.999505008,1,0.937365445,0.512178874,0.875681522,0.161225899,0.004519253,0.02438,0.00022,0.00738,0.08006,0.54014,0.35006,0.00075,0.02663,0.100842534,0.0818738,35.2749
A087.mp4,0.228110368,0.95375,0,0.725270833,1,0.397971776,0.331913842,0.343352728,0.322896213,0.330928954,0.365970716,0.279861541,0.128025152,0.13056949,0.12654674,0.947305826,1,0.813768622,0.435470812,0.636228593,0.279525272,0.056191247,0.08171,0.00027,0.01283,0.07152,0.50414,0.52461,0.00173,0.01638,0.243893989,0.067419853,56.6415
A088.mp4,0.72024,0.99875,0.18375,0.382402055,0.581786338,0.206241503,0.333044987,0.344286041,0.322829498,0.347055806,0.408544583,0.28404596,0.128361423,0.1328872,0.11670676,0.973670443,1,0.849483668,0.408844582,0.581709676,0.150007927,0.032861458,0.06904,0.00024,0.00401,0.07631,0.53221,0.38307,0.00541,0.01913,0.192977421,0.078103958,43.4892
A089.mp4,0.887926421,0.98,0.755,0.314414905,0.888816348,0.064552433,0.332571518,0.349910449,0.314757724,0.317622945,0.390876004,0.250660705,0.120445389,0.1279057,0.11531867,1,1,1,0.650107936,0.768921783,0.565004113,0.114999942,0.0934,0.00021,0.00562,0.11338,0.49058,0.46089,0.00103,0.00239,0.082638877,0.031767672,46.9444
A090.mp4,0.6300625,0.79375,0.51,0.647147872,0.762028312,0.545492281,0.332848526,0.344292622,0.321254668,0.334579973,0.35567351,0.313308873,0.131587739,0.13327166,0.1301679,0.791930293,0.825709781,0.742309869,0.633973585,0.705993442,0.568053345,0.036394676,0.07041,0.00027,0.00567,0.04645,0.50516,0.42871,0.00917,0.01568,0.271859517,0.075433876,86.1709
A091.mp4,0.380861204,0.88625,0.18125,0.636260576,0.789813779,0.186305302,0.333103791,0.34103537,0.325087579,0.340747456,0.386081178,0.275700582,0.134349242,0.13519428,0.13344264,0.985872794,1,0.94276846,0.454353988,0.541593825,0.239374477,0.060799511,0.05726,0.00027,0.01679,0.07457,0.50184,0.35757,0.00064,0.13615,0.190880736,0.03731704,46.2238
A092.mp4,0.361059322,0.465,0.24375,0.998233107,1,0.913854123,0.333104444,0.340853497,0.32576858,0.278868105,0.30201805,0.25966834,0.129771185,0.13145182,0.12821101,0.714388073,0.890312633,0.669295385,0.533927417,0.566199778,0.493097945,0.06659169,0.0839,0.00027,0.00947,0.05262,0.48185,0.48593,0.00376,0.00993,0.333546594,0.069191592,71.095
A093.mp4,0.7871625,0.99875,0.62625,0.955200782,1,0.646622168,0.332894663,0.341467906,0.323888885,0.346719977,0.38174201,0.305561545,0.133625472,0.13530667,0.13126062,0.710991184,0.928364864,0.361919981,0.491179022,0.646071944,0.375652577,0.00910327,0.0342,0.00028,0.00097,0.09135,0.49556,0.50765,0.0187,0.0164,0.325873744,0.185806467,66.9632
A094.mp4,0.77122093,0.99875,0.5175,0.985112309,1,0.723310282,0.3329841,0.342546305,0.323404376,0.29633669,0.420305963,0.184570749,0.124744333,0.13016413,0.11332682,0.674567243,0.887056022,0.597128096,0.5701734,0.645420189,0.458342857,0.055254317,0.08081,0.00027,0.00286,0.05622,0.44537,0.55042,0.00301,0.00845,0.355226191,0.156536408,52.3441
A095.mp4,0.903775,0.95375,0.85375,0.918730141,1,0.406619147,0.332744625,0.342707006,0.323147344,0.294371365,0.359308574,0.194882712,0.129378506,0.13237527,0.12372327,0.75713614,1,0.541744587,0.468674877,0.734279813,0.379733147,0.058384809,0.08042,0.00025,5.00E-05,0.09186,0.49757,0.48174,0.02964,0.01181,0.247186237,0.080681427,71.5491
A096.mp4,0.734770833,0.995,0.63625,0.583399518,1,0.252685275,0.332590764,0.349021344,0.316754292,0.28893584,0.354979359,0.185984177,0.13178083,0.13350603,0.12913686,0.947064884,1,0.72869166,0.558537978,0.621341058,0.449405218,0.019094401,0.06349,0.00023,0.00172,0.05836,0.51253,0.42798,0.01451,0.01446,0.176600756,0.089462434,66.5815
A097.mp4,0.857466777,0.9975,0.33375,0.430785478,0.573230858,0.171774953,0.332981086,0.342510396,0.322928296,0.323089965,0.363187507,0.267419055,0.131864679,0.13370957,0.12976974,0.997629356,1,0.946994418,0.416379524,0.583832234,0.313358564,0.024991074,0.05679,0.00027,0.0039,0.08412,0.48699,0.35276,0.00108,0.01615,0.175386748,0.066645995,66.4593
A098.mp4,0.713945183,0.92375,0.055,0.539189806,0.664242198,0.307193493,0.332909197,0.342960873,0.322204101,0.344244338,0.369992848,0.31322943,0.131826441,0.13404365,0.12827097,0.906609484,1,0.80095327,0.479171873,0.614482531,0.200298318,0.030405564,0.06235,0.00028,0.00236,0.05344,0.49658,0.55319,0.00223,0.01817,0.224862667,0.052354083,85.8091
A099.mp4,0.638687708,0.99875,0,0.351789385,0.513596548,0.090983445,0.332907435,0.357377317,0.304317148,0.234672711,0.352697336,0.105557865,0.125738931,0.13260691,0.11299068,1,1,1,0.521534616,0.679825986,0.403266584,0.039795358,0.06297,0.00022,0.01526,0.1135,0.53671,0.31874,0.00217,0.01163,0.092970076,0.060946431,46.1517
A100.mp4,0.719331395,0.96875,0,0.774917002,0.91415968,0.300350558,0.332560813,0.342790819,0.321337991,0.335108489,0.399292947,0.187485936,0.132507229,0.13409025,0.12864104,0.620850866,1,0.079963582,0.605070722,1.0741152,0.374878431,0.016311442,0.04334,0.00027,0.00269,0.04976,0.50195,0.39837,0.01825,0.01493,0.289439507,0.101766395,46.6273
A101.mp4,0.739879167,0.8575,0.64875,0.865448896,1,0.477096848,0.332593769,0.34384101,0.321662072,0.295639522,0.321776847,0.265657858,0.133052519,0.13415604,0.1314878,0.982491617,1,0.705092346,0.558930873,0.622658875,0.384266411,0.001784635,0.01702,0.00026,0.00087,0.08923,0.52893,0.29581,0.00363,0.04608,0.181441386,0.077000717,69.3657
A102.mp4,0.874418896,0.9975,0.625,0.285820593,0.402310194,0.167091805,0.332291606,0.345928743,0.318053235,0.253160878,0.28251409,0.222368553,0.125309011,0.12828296,0.122794,1,1,1,0.510392427,0.631276524,0.388965708,0.050301613,0.06101,0.00025,0.0167,0.0938,0.50461,0.26249,0.00283,0.01315,0.113585796,0.042283274,62.987
A103.mp4,0.839749164,0.99625,0.52875,0.253651423,0.440160365,0.134451795,0.332362142,0.355897857,0.305866864,0.283707289,0.401687222,0.161487917,0.130547462,0.13261719,0.12699767,1,1,1,0.462635759,0.679893728,0.27360706,0.007000157,0.03164,0.00027,0.00411,0.10855,0.50413,0.2837,0.00052,0.02159,0.062893219,0.045025973,71.6203
A104.mp4,0.828491667,0.99875,0.625,0.293317172,0.438870428,0.139873201,0.331941202,0.34626774,0.320553908,0.343043996,0.383744213,0.302485804,0.128163211,0.13297423,0.1235749,0.996666667,1,1,0.463729934,0.547297723,0.409301648,0.026568446,0.07139,0.00026,0.01126,0.1074,0.49991,0.46778,0.00118,0.03064,0.120042588,0.038271567,50.385
A105.mp4,0.844245833,0.97875,0.67375,0.643413904,0.940843075,0.467589109,0.333132992,0.344748775,0.320554303,0.237987851,0.291719394,0.184250788,0.108011573,0.12555441,0.08987973,0.908954536,1,0.829743557,0.708321405,1.109898397,0.202025424,0.100353284,0.08352,0.00024,0.00274,0.05618,0.4956,0.28607,0.00171,0.00493,0.315551106,0.116871721,37.8824
A106.mp4,0.930140728,0.965,0.9075,0.194217069,0.284780708,0.154170106,0.329174074,0.344325243,0.320133811,0.249857854,0.289285657,0.219004597,0.11992327,0.12543346,0.11656353,0.990066225,1,1,0.609056362,0.652199131,0.557619889,0.111081591,0.0931,0.00022,0.00417,0.07277,0.49708,0.1694,0.00111,0.00954,0.080656046,0.019948427,72.642
A107.mp4,0.514916667,0.985,0.24,0.948860054,1,0.485862527,0.332831037,0.342922599,0.321101998,0.323197966,0.410280372,0.154508596,0.128525466,0.13244894,0.11591591,0.743542131,1,0.627333886,0.455233761,0.634541728,0.389317187,0.012518938,0.02914,0.00026,0.02301,0.05277,0.50266,0.48492,0.01257,0.01745,0.348547653,0.147121522,81.6325
A108.mp4,0.821582226,0.99875,0.625,0.167815338,0.26347655,0.074257516,0.332904457,0.346592451,0.318873631,0.301294567,0.362418435,0.244326306,0.129925503,0.13166701,0.12790193,1,1,1,0.508374169,0.599971421,0.369539495,0.014755156,0.05125,0.00022,0.01113,0.09856,0.54995,0.32654,0.00158,0.01319,0.092322791,0.047014553,35.8462
A109.mp4,0.768984899,0.99625,0.1775,0.067687718,0.103874356,0.038276266,0.332988479,0.349917328,0.312084567,0.298289361,0.384647957,0.183720677,0.117761246,0.12928797,0.0952378,1,1,1,0.688790418,0.811944931,0.49562719,0.071670206,0.07988,0.0002,0.01768,0.16158,0.48621,0.18572,0.00012,0.00836,0.060011217,0.041899395,36.5086
A110.mp4,0.842819767,0.89375,0.79875,0.51610245,0.54547282,0.494932337,0.331856721,0.347975645,0.312614559,0.32746309,0.338167212,0.316648463,0.126705915,0.12791667,0.12508498,0.941990797,0.96979783,0.919304691,0.504169316,0.554021599,0.442634211,0.104651985,0.08521,0.00025,0.01516,0.05211,0.49795,0.52456,0.00829,0.01476,0.247194721,0.012357483,87.8585
B001.mp4,0.771071429,0.99875,0.16375,0.466056456,0.674820905,0.308007065,0.332624099,0.353921215,0.311675766,0.344311966,0.43103737,0.253126651,0.08341012,0.118125,0.04435385,0.967218184,1,0.865061283,0.604031248,1.113904335,0.21014849,0.031267176,0.0625,0.00023,0.00463,0.07519,0.50844,0.58343,0.00219,0.01479,0.251324765,0.077894633,27.2485
B002.mp4,0.767607973,0.995,0.6275,0.698067616,0.968371416,0.402857025,0.332893438,0.347554154,0.316981443,0.334423039,0.386267764,0.278502522,0.123612166,0.12464912,0.12140038,0.902793464,1,0.71981883,0.419327024,0.506042912,0.333883719,0.011775217,0.03472,0.00028,0.0013,0.07004,0.52356,0.38632,0.00244,0.03488,0.244050613,0.081187277,73.4245
B003.mp4,0.290631229,0.9425,0.095,0.374305585,0.43092259,0.253077299,0.332913023,0.350267081,0.315912532,0.249197664,0.255520432,0.244545087,0.10898498,0.11357613,0.10568374,0.983736038,1,0.931828655,0.452323632,0.559485005,0.396177264,0.023977679,0.07842,0.00027,0.00181,0.07129,0.50935,0.37846,0.0029,0.02953,0.19410023,0.041751413,49.1111
B004.mp4,0.841146179,0.9975,0.625,0.902705035,1,0.578748725,0.332882563,0.344799296,0.320450087,0.3034177,0.356891173,0.226352031,0.124007587,0.12530702,0.12136748,0.635108018,0.966060453,0.365617676,0.57563284,0.767596098,0.466391344,0.006338616,0.0257,0.00028,1.00E-05,0.06645,0.50348,0.41613,0.00782,0.42432,0.293108136,0.103707454,60.6719
B005.mp4,0.851611296,0.9775,0.6275,0.07997554,0.162483403,0.043504798,0.332594901,0.359249294,0.304645501,0.218734411,0.251898412,0.187588962,0.10066549,0.11320567,0.09366776,1,1,1,0.682001192,0.806861386,0.471757927,0.092391158,0.08256,0.00022,0.00218,0.06996,0.46443,0.12537,0.00452,0.01042,0.111039193,0.040994361,47.2959
B006.mp4,0.867329167,0.99875,0.6275,0.361885443,0.411983892,0.276276205,0.332944777,0.348010595,0.317874736,0.322497289,0.372892671,0.219257883,0.070839197,0.08745849,0.04411576,0.972030864,1,0.940535652,0.593795652,0.809144995,0.465904013,0.030094425,0.08569,0.00027,0.00681,0.06681,0.4943,0.27711,0.00496,0.01839,0.221508326,0.023880411,44.4845
B007.mp4,0.800004266,0.9075,0.60125,0.40808707,0.61421575,0.202202101,0.332935332,0.352367905,0.313245397,0.283991308,0.327328557,0.252922637,0.122988609,0.12443061,0.12109414,0.999615468,1,0.965127239,0.438033455,0.610242687,0.388767116,0.024676221,0.056,0.00025,0.00161,0.0719,0.51602,0.41084,0.01251,0.03851,0.078757111,0.044638801,37.858
B008.mp4,0.88641196,0.92375,0.8375,0.999957486,1,0.987203227,0.332634507,0.351527666,0.311425523,0.301261135,0.353277938,0.241296616,0.118608448,0.12159148,0.11241385,0.211169689,0.422400667,0.045750049,0.861012379,0.983993871,0.757040961,0.113819502,0.09408,0.00027,0,0.03969,0.58569,0.33727,0.01207,0.01034,0.441910077,0.066097162,75.0204
B009.mp4,0.876529167,0.98625,0.48625,0.930860739,1,0.700370576,0.332721013,0.345834981,0.318349916,0.278191871,0.311102944,0.226997471,0.120849227,0.1230318,0.09727679,0.885991191,1,0.824365549,0.430516743,0.581269895,0.345278332,0.026158177,0.05396,0.00027,0.01131,0.06939,0.54085,0.59158,0.00331,0.01886,0.280350063,0.070292908,39.4971
B010.mp4,0.806547819,0.99875,0.60625,0.315704902,0.425983661,0.236995453,0.331733016,0.34888188,0.314296072,0.281621163,0.352017174,0.251470242,0.11442138,0.1189834,0.10945254,0.996644295,1,1,0.424983989,0.540864694,0.318982732,0.025053538,0.04904,0.00026,0.01413,0.13115,0.49946,0.31027,0.00305,0.02026,0.136570468,0.058853841,33.9518
B011.mp4,0.772035953,0.97875,0.6325,0.148397492,0.21243274,0.089030072,0.331864268,0.349998412,0.315214719,0.28956801,0.372237914,0.229019683,0.117727078,0.12186873,0.11272948,0.996655518,1,1,0.431085843,0.506211113,0.378629501,0.014583448,0.03033,0.00027,0.02083,0.14525,0.50027,0.27895,0.00394,0.02412,0.095433421,0.0375543,36.0333
B012.mp4,0.2253367,0.97625,0,0.386181819,0.543363956,0.181130178,0.333051002,0.351275925,0.316102278,0.338894705,0.387382998,0.285001433,0.120504056,0.12317278,0.11270833,0.999985019,1,0.995550683,0.45458063,0.546222808,0.387774347,0.016072086,0.04168,0.00027,0.01377,0.10746,0.5028,0.54377,0.00302,0.02041,0.137889452,0.062581977,33.9801
B013.mp4,0.789406355,0.9975,0.36875,0.443916897,0.592662461,0.251536111,0.331044768,0.363085757,0.29704719,0.313142003,0.35704269,0.241904795,0.12150854,0.12392466,0.11912046,0.996655518,1,1,0.431796043,0.548326725,0.212208111,0.01164358,0.02763,0.00027,0.01337,0.11617,0.51791,0.37892,0.00338,0.02075,0.124169184,0.055713256,58.0795
B014.mp4,0.627591362,0.90125,0.16375,0.619004391,0.744464835,0.487133485,0.332798426,0.350965105,0.313730789,0.283248697,0.323522791,0.205654452,0.123466218,0.12445332,0.12138863,0.896777931,0.966385968,0.822231615,0.501198792,0.57085366,0.434727545,0.005579729,0.02823,0.00027,0.00808,0.05292,0.52256,0.37928,0.01682,0.07858,0.195899924,0.084226662,62.3243
B015.mp4,0.819638704,0.99875,0.54,0.766268686,1,0.325649265,0.332743231,0.34851095,0.316424449,0.273343884,0.357220949,0.194681027,0.122226627,0.12397086,0.12038456,0.946062743,1,0.659085997,0.563395839,0.681260002,0.323879207,0.008643579,0.03629,0.00026,0.00961,0.0931,0.51497,0.32082,0.00323,0.0656,0.235330342,0.095802729,56.9636
B016.mp4,0.812317276,0.99875,0,0.795950405,1,0.208630301,0.332426522,0.356746428,0.30827529,0.337507614,0.389513357,0.297196377,0.120866465,0.12285009,0.10970081,0.775955196,1,0.527059098,0.531457295,0.87012922,0.184019288,0.027463296,0.05693,0.00026,0.00161,0.06644,0.49529,0.37269,0.00861,0.01371,0.345539577,0.113181323,52.1065
B017.mp4,0.8514125,0.985,0.625,0.651326303,0.748228787,0.468497277,0.332966323,0.344627732,0.321455922,0.338115405,0.361929553,0.299323589,0.121850692,0.12332863,0.11970943,0.931550287,1,0.891164569,0.372496622,0.569566099,0.31260496,0.026198445,0.06405,0.00026,0.00434,0.07773,0.49762,0.42544,0.00821,0.02356,0.223428059,0.085886242,65.3693
B018.mp4,0.789745833,0.99375,0.63125,0.294293493,0.675852012,0.118654359,0.332232831,0.359039892,0.300821619,0.299328509,0.410609455,0.183455577,0.119445854,0.1217818,0.11152099,0.991721774,1,0.919158845,0.381892627,0.564537361,0.213351474,0.071626789,0.08616,0.00021,0.00631,0.05812,0.39129,0.48103,0.00479,0.00872,0.136919253,0.077702304,54.024
B019.mp4,0.870591667,0.91,0.8225,0.717735182,0.897352788,0.478870543,0.331737722,0.351853582,0.31599116,0.336642149,0.387619649,0.257954899,0.1178378,0.12135965,0.11294799,0.792940628,0.933048004,0.721259388,0.437066026,0.483359165,0.364851321,0.033057279,0.06057,0.00023,0.00016,0.06179,0.50967,0.56436,0.00785,0.013,0.281699502,0.062670002,66.1658
B020.mp4,0.981245847,1,0.895,0.053163145,0.391976532,0.001058641,0.316783338,0.403551862,0,0.245514384,0.595729155,-0.055205334,0.063879674,0.12582237,0.00017544,1,1,1,0.86982535,1.140361177,0.518242,0.094615528,0.07438,9.00E-05,0.11051,0.06052,0.22525,0.12782,0.00087,0.00532,0.036847445,0.026413577,69.2781
B021.mp4,0.888579734,0.94875,0.76,0.571280086,0.653960178,0.433069755,0.332855585,0.34565725,0.320401507,0.238348622,0.252456144,0.228123646,0.123701917,0.12455592,0.1224115,0.648511039,0.80189501,0.466032272,0.929264522,0.992413162,0.820201793,0.041421614,0.04677,0.00028,0.00026,0.04409,0.50676,0.35214,0.00596,0.42914,0.249613585,0.025046182,84.9903
B022.mp4,0.479223422,0.7175,0.23,0.29566014,0.342571704,0.239257031,0.332349629,0.365588616,0.295712976,0.318877176,0.34639168,0.286089639,0.118260107,0.12059289,0.11521147,0.979427892,1,0.89608658,0.579366959,0.617044503,0.54069789,0.049621772,0.0667,0.00027,0.01505,0.04915,0.51661,0.53432,0.00841,0.01928,0.16758357,0.029002032,84.532
B023.mp4,0.158488372,0.45125,0,0.586338784,0.68009821,0.409285534,0.332875177,0.348415042,0.318322149,0.346647559,0.379776303,0.311995546,0.119170245,0.12113722,0.11658835,0.911591351,0.972642466,0.813167588,0.491715807,0.593620512,0.370184562,0.054855659,0.07015,0.00026,0.0175,0.05645,0.50235,0.51277,0.00551,0.01098,0.247776654,0.086469129,70.8629
