video,avg_color,max_color,min_color,avg_ltp,max_ltp,min_ltp,avg_brisque,max_brisque,min_brisque,avg_flickering,avg_blockiness,avg_blockloss,avg_blur,avg_exposure,avg_contrast,avg_interlace,avg_noise,avg_si,avg_ti,mos
G032.mp4,0.331418146,0.411568992,0.203257759,0.29386501,0.357323552,0.220372376,0.53387481,0.725596179,0.298830916,0.05822,0.00027,0.0164,0.10698,0.32772,0.16601,0.00092,0.0106,0.101567053,0.046598331,53.278
G033.mp4,0.384133909,0.537774699,0.192581378,0.454094789,0.551541766,0.191389966,0.604990647,0.914283438,0.249241408,0.08348,0.00026,0.00421,0.05432,0.44249,0.18909,0.0052,0.00862,0.226242812,0.073718522,60.6505
G034.mp4,0.349054674,0.429568745,0.22055291,0.425965046,0.466508685,0.374231922,0.724945377,0.834522686,0.614227278,0.04515,0.00028,0.00131,0.04065,0.50242,0.43892,0.02422,0.0161,0.320644864,0.082048759,82.4354
G035.mp4,0.351348912,0.395010296,0.304162998,0.372742005,0.397923281,0.323153977,0.442029217,0.484112767,0.405605467,0.04611,0.00029,0.00617,0.04825,0.52647,0.40219,0.0268,0.05441,0.16155771,0.019415268,72.2569
G036.mp4,0.343600012,0.529504336,0.172157984,0.341643624,0.460697319,0.258030479,0.53717288,1.073708433,0.321354694,0.02165,0.00027,0.02049,0.07955,0.48314,0.31995,0.00868,0.02102,0.208743941,0.085950684,78.6898
G037.mp4,0.373387667,0.473993873,0.233815394,0.401941966,0.48207908,0.361124183,0.489474841,0.654353611,0.370041026,0.05764,0.00028,0.00584,0.03772,0.4656,0.41266,0.01248,0.01671,0.273131341,0.089207281,78.2783
G038.mp4,0.382682576,0.43129772,0.3433829,0.472774671,0.490793142,0.451587495,0.381938146,0.507506329,0.248505929,0.05894,0.00028,0.0038,0.04416,0.48178,0.46867,0.02542,0.01748,0.264969753,0.045409541,72.125
G039.mp4,0.372838734,0.446532778,0.275798904,0.36567724,0.373744462,0.333945982,0.369361478,0.541980816,0.235076133,0.02551,0.00028,4.00E-05,0.05769,0.46185,0.45279,0.00265,0.02169,0.326700648,0.081362768,73.5789
G040.mp4,0.370152544,0.425041739,0.308986028,0.355899385,0.36958219,0.343044164,0.405114958,0.485086479,0.333638007,0.06594,0.00028,0.00744,0.04869,0.48213,0.52193,0.01367,0.01938,0.275002483,0.043802223,80.9306
G041.mp4,0.348638862,0.411134581,0.285531376,0.39402895,0.405273125,0.376298509,0.418796512,0.469759166,0.377730782,0.04145,0.00027,0.0101,0.04539,0.51262,0.4115,0.04501,0.01619,0.153371601,0.033495412,43.7181
G042.mp4,0.343428946,0.387190849,0.289837913,0.369997613,0.386438149,0.355183678,0.625688628,0.686491317,0.567787842,0.02702,0.00028,0.00528,0.03827,0.52103,0.38414,0.01598,0.14169,0.299800903,0.072507141,70.191
G043.mp4,0.398778012,0.443277996,0.355708343,0.489066585,0.505747824,0.417115327,0.452448136,0.508989998,0.38170453,0.02977,0.00028,0.00105,0.05147,0.50114,0.42822,0.00337,0.12008,0.180551573,0.034122556,77.4279
G044.mp4,0.367163443,0.428728539,0.325731799,0.413384121,0.4191717,0.399791064,0.490806909,0.542190159,0.348460151,0.08179,0.00028,0.00014,0.04202,0.49971,0.52591,0.01018,0.01265,0.270832882,0.025147861,74.9635
G045.mp4,0.347879166,0.430834102,0.282758383,0.337150524,0.360010491,0.30472317,0.684959392,0.818057859,0.459481448,0.0422,0.00028,0.00086,0.04367,0.5217,0.36868,0.01263,0.37353,0.2942204,0.058030464,62.4847
G046.mp4,0.337933521,0.493610736,0.170535555,0.379725698,0.438757099,0.291128268,0.409822084,0.468114711,0.326388834,0.02992,0.00028,0.01586,0.0492,0.48487,0.45587,0.01762,0.06841,0.304306408,0.077998938,78.8212
G047.mp4,0.318944894,0.437912304,0.199904471,0.373639336,0.39533994,0.351224097,0.557986275,0.74251195,0.39442384,0.04719,0.00028,0.00957,0.04074,0.4783,0.38861,0.02664,0.03117,0.364570603,0.079306275,70.1804
G048.mp4,0.365063535,0.4890556,0.210916942,0.331266256,0.390619143,0.270665366,0.628428851,0.83770632,0.523237471,0.06214,0.00026,0.00043,0.02991,0.50449,0.46411,0.00894,0.01386,0.204672983,0.069980995,78.9434
G049.mp4,0.33574366,0.363468021,0.309956212,0.300363925,0.319995961,0.289786878,0.426325519,0.653668055,0.354555111,0.08432,0.00028,0.00813,0.05486,0.50203,0.43321,0.0068,0.01019,0.231116455,0.023291392,44.5829
G050.mp4,0.385906792,0.413357862,0.358108755,0.378990568,0.392225611,0.354450369,0.439547484,0.556329864,0.300390834,0.07171,0.00028,0.00195,0.04907,0.49624,0.42309,0.00609,0.01936,0.236441043,0.022491214,79.9171
G051.mp4,0.292938491,0.41009108,0.202196094,0.334556025,0.364868957,0.306998884,0.520773939,0.674263456,0.187901818,0.03845,0.00028,0.00044,0.04302,0.53755,0.37914,0.02734,0.38375,0.362106768,0.107148511,75.6131
G052.mp4,0.327928801,0.498282406,0.103959215,0.253236924,0.433767633,0.139689226,0.487159147,0.594813454,0.317561545,0.02319,0.00027,0.00012,0.06035,0.51208,0.28403,0.0236,0.40392,0.283841714,0.083226722,67.6825
G053.mp4,0.389693131,0.402656818,0.377122855,0.346179453,0.349473281,0.341688134,0.39444395,0.434030739,0.366779206,0.08008,0.00028,0.01136,0.05106,0.51386,0.35654,0.01455,0.0212,0.337129535,0.016413237,74.3118
G054.mp4,0.399386952,0.421276565,0.383030889,0.468306037,0.480064653,0.454018889,0.444992628,0.499061726,0.367410048,0.04827,0.00028,0.00305,0.07113,0.51421,0.31827,0.00252,0.01851,0.277808019,0.014094988,56
G055.mp4,0.32603854,0.342658928,0.314890549,0.335776667,0.34452928,0.315304365,0.348225453,0.390194606,0.320098421,0.04972,0.00028,0.01032,0.04878,0.49412,0.42511,0.00443,0.02065,0.286904446,0.015893863,63.478
G056.mp4,0.394427447,0.454581199,0.29995603,0.374857418,0.435961553,0.332449663,0.436055315,0.51829669,0.33679236,0.02126,0.00028,0.01207,0.06527,0.51227,0.33828,0.00352,0.04031,0.220850062,0.063614529,62.0506
G057.mp4,0.381564455,0.506389802,0.154115289,0.370444445,0.479455322,0.313214051,0.469661011,0.895578194,0.21157963,0.01774,0.00027,0.00192,0.08227,0.50439,0.4177,0.01059,0.02899,0.261403322,0.125682668,54.5354
G058.mp4,0.376968086,0.426113475,0.34228492,0.315153259,0.359782766,0.299824023,0.310638503,0.587713452,0.179225406,0.03358,0.00028,0.023,0.04581,0.51454,0.27316,0.01489,0.14473,0.244900457,0.031967742,65.1421
G059.mp4,0.395160904,0.499016353,0.251571803,0.429872035,0.582621721,0.312924788,0.452928499,0.635937555,0.243838397,0.01804,0.00027,0.01224,0.11573,0.50774,0.45415,0.01061,0.01909,0.256698233,0.113193948,38.0054
G060.mp4,0.369120445,0.432254111,0.296792219,0.422117167,0.446028591,0.39738255,0.513701669,0.601512543,0.400905483,0.04675,0.00028,0.01183,0.03938,0.49005,0.52731,0.03911,0.0117,0.205563979,0.058651512,71.4348
G061.mp4,0.339900891,0.408893501,0.278254776,0.356395835,0.379241432,0.327653258,0.73734229,0.846929139,0.655754471,0.02817,0.00028,0.00546,0.04175,0.51808,0.40114,0.03148,0.15961,0.343844932,0.088409912,73.8883
G062.mp4,0.341406359,0.473885733,0.255131954,0.42378724,0.489854029,0.214147303,0.509604572,0.668100521,0.251542104,0.03603,0.00028,0.00173,0.0754,0.47975,0.20952,0.00447,0.0358,0.200303356,0.055275222,49.3832
G063.mp4,0.389562121,0.53788768,0.190159662,0.374750299,0.448910706,0.264604158,0.591122292,1.077903301,0.217620002,0.04495,0.00027,0.00312,0.12989,0.50119,0.45637,0.01185,0.01527,0.255758672,0.145250012,29.0845
G065.mp4,0.382149173,0.458263904,0.289047885,0.312988195,0.352209965,0.268920665,0.549714822,0.684336104,0.260191767,0.0569,0.00028,0.00535,0.04993,0.4099,0.37085,0.00372,0.01945,0.210963385,0.032550754,68.6814
G066.mp4,0.365460176,0.574745907,0.179677467,0.265827227,0.373355675,0.082267352,0.689827468,1.069070164,0.524242587,0.04293,0.00026,0.04009,0.28686,0.38018,0.35831,0.00085,0.0133,0.067929836,0.078739112,11.9079
G067.mp4,0.287766742,0.457530085,0.130931365,0.138855296,0.34164581,0.021403066,0.765804892,1.030516049,0.303383223,0.08112,0.00022,0.00169,0.056,0.22887,0.09745,0.00084,0.00455,0.1171571,0.027885867,57.2944
G068.mp4,0.392760562,0.424629384,0.345528225,0.338486736,0.357501811,0.32808584,0.393162669,0.459648845,0.358347237,0.0264,0.00028,0.02234,0.04927,0.49135,0.39271,0.01058,0.10101,0.297165471,0.059955109,59.4638
G069.mp4,0.402550019,0.450615923,0.352860577,0.452705713,0.47522909,0.422912739,0.458414026,0.539111163,0.329722087,0.06308,0.00028,0.00244,0.04321,0.49055,0.68571,0.00697,0.01451,0.205544107,0.031179263,66.1244
G070.mp4,0.33763351,0.452501818,0.140046037,0.447356634,0.500089665,0.282608291,0.550983952,0.705274223,0.202752743,0.06828,0.00027,0.0086,0.03692,0.49981,0.42965,0.10189,0.04801,0.247401236,0.079315279,79.5904
G071.mp4,0.335362549,0.496627303,0.153585412,0.3652269,0.504429492,0.097073877,0.686552614,1.064795535,0.369260208,0.01863,0.00028,0.00492,0.04253,0.61862,0.29771,0.00709,0.19358,0.293192468,0.076674311,48.3714
G072.mp4,0.380936088,0.476215073,0.255859471,0.388114956,0.519015497,0.323515227,0.500945524,0.6184916,0.426718722,0.05852,0.00028,0.01694,0.07163,0.5211,0.3607,0.01422,0.01824,0.214208508,0.029968777,47.7432
G073.mp4,0.377636417,0.521178812,0.213032406,0.371813693,0.532298206,0.191411307,0.557950939,0.935975455,0.180007773,0.06541,0.00025,0.0063,0.10074,0.48151,0.22351,0.00282,0.01215,0.179809703,0.100089704,18.6333
G074.mp4,0.346396517,0.386066271,0.29270613,0.444607445,0.458888062,0.432328151,0.543481905,0.615193865,0.489284856,0.05363,0.00028,0.00625,0.03986,0.51157,0.48799,0.04644,0.28443,0.28738472,0.021678009,83.1826
G075.mp4,0.387460817,0.463108052,0.281105535,0.423423549,0.444700424,0.336336758,0.428707846,0.552837382,0.320442779,0.04661,0.00027,0.01691,0.07013,0.51033,0.43632,0.00297,0.01562,0.258852961,0.060431089,64.293
G076.mp4,0.370675141,0.433542575,0.327005732,0.205931308,0.249870968,0.180501238,0.496442796,0.549286777,0.408505349,0.07791,0.00028,0.00052,0.04152,0.49758,0.3009,0.0094,0.01239,0.218751012,0.021843074,80.0361
G077.mp4,0.312471334,0.346474171,0.281135449,0.206227965,0.220645379,0.189894277,0.612909947,0.733488386,0.444074827,0.07776,0.00027,0.00028,0.04239,0.46564,0.34221,0.00328,0.00723,0.340736005,0.061650394,85.2383
G078.mp4,0.386041724,0.427295789,0.358747234,0.408509513,0.415718541,0.395877184,0.367113958,0.411799373,0.32841095,0.03213,0.00028,0.00013,0.05396,0.48906,0.37727,0.00155,0.05243,0.304895885,0.038658425,81.5829
G079.mp4,0.39622535,0.481846455,0.249179328,0.159966879,0.264709691,0.062071764,0.615430079,0.891761724,0.493355199,0.08407,0.00019,0.00102,0.03502,0.15573,0.1104,0.00106,0.01013,0.013099582,0.005509396,15.3576
G080.mp4,0.331651895,0.452711535,0.243546679,0.340802211,0.475209601,0.195471829,0.790593061,1.002774452,0.569111045,0.08117,0.00023,0.00226,0.11381,0.37513,0.16789,0.00037,0.00199,0.067833732,0.026126424,26.2575
G081.mp4,0.36686753,0.40461144,0.329531394,0.30798737,0.326436657,0.274162352,0.403778927,0.547063077,0.265265608,0.02931,0.00028,0.0077,0.09253,0.48353,0.23737,0.00113,0.02041,0.167744206,0.047049784,46.7325
G082.mp4,0.390207602,0.452545978,0.325496773,0.482074563,0.547415799,0.43987445,0.48129465,0.633118618,0.352962864,0.04001,0.00028,0.00155,0.0667,0.50184,0.55231,0.04311,0.05584,0.216845656,0.054086568,78.019
G083.mp4,0.365066702,0.432028026,0.30501726,0.371875897,0.386169336,0.353324313,0.494013632,0.547952777,0.42682384,0.05261,0.00028,0.00269,0.05106,0.50052,0.34427,0.0153,0.02923,0.267381515,0.036103546,78.7753
G084.mp4,0.352792527,0.43927019,0.24168186,0.379227563,0.427957343,0.333960673,0.392979543,0.613145302,0.193044945,0.01704,0.00028,0.00038,0.09822,0.47446,0.43041,0.0019,0.0206,0.187476519,0.073244043,59.3198
G085.mp4,0.382989613,0.433084078,0.342387277,0.464470021,0.489055062,0.451077028,0.29288059,0.367968429,0.215822001,0.04353,0.00028,0.00096,0.05706,0.49977,0.47367,0.00287,0.04069,0.249746243,0.044318418,76.4971
G086.mp4,0.397208312,0.501932477,0.216924084,0.337067313,0.438168967,0.262986839,0.438803455,0.761494277,0.13012632,0.02142,0.00027,0.00517,0.11176,0.50218,0.3625,0.01082,0.01653,0.227327263,0.110804982,41.3556
G087.mp4,0.394364376,0.45739666,0.335575022,0.331333847,0.346793235,0.316345382,0.504754192,0.565003861,0.375103239,0.01827,0.00028,0.00329,0.05047,0.49608,0.32021,0.00849,0.04228,0.288481669,0.056340917,71.1184
G088.mp4,0.346521036,0.472308335,0.231522391,0.331569737,0.39024878,0.204817467,0.444540053,0.573351009,0.324833341,0.02472,0.00028,0.00795,0.12715,0.51358,0.36766,0.00354,0.01692,0.116552178,0.055287862,56.0826
G089.mp4,0.390772642,0.512891384,0.233640108,0.237906601,0.374837612,0.128760359,0.391223261,0.562497199,0.336583961,0.02364,0.00027,0.00044,0.06445,0.20954,0.088,0.00085,0.02903,0.038576569,0.016093635,31.2638
G090.mp4,0.34433201,0.425650291,0.26900852,0.325488459,0.364637168,0.294000596,0.407437394,0.608797065,0.249717821,0.02767,0.00027,0.00498,0.08776,0.41264,0.33564,0.00149,0.02544,0.116368306,0.055068254,75.4464
G091.mp4,0.38778081,0.411303185,0.365542585,0.41877055,0.427089574,0.410705001,0.486918677,0.541905978,0.443137005,0.06065,0.00027,0.00127,0.0598,0.42977,0.41516,0.01333,0.0217,0.263938667,0.021275346,84.2475
G092.mp4,0.353198938,0.366330152,0.338263944,0.301843681,0.307944124,0.28862963,0.399216029,0.433312682,0.37321119,0.06024,0.00029,0.0034,0.05166,0.51746,0.41595,0.00816,0.02351,0.183914287,0.017696233,67.8351
G093.mp4,0.360415142,0.505667046,0.196711504,0.266911683,0.423026944,0.206015853,0.833976804,1.086110593,0.397690206,0.08143,0.00026,0.00011,0.06437,0.35598,0.13095,0.00083,0.00202,0.18988274,0.022442125,66.1105
G094.mp4,0.387425593,0.457844144,0.30418076,0.442463686,0.536648292,0.394921409,0.423924091,0.659543178,0.226331153,0.03282,0.00028,0.00993,0.06098,0.50853,0.45779,0.00416,0.02094,0.221420694,0.054859025,66.865
G095.mp4,0.333324575,0.345595425,0.320043306,0.407151557,0.412688936,0.402998073,0.455998098,0.502080484,0.41622221,0.06504,0.00028,0.00057,0.04544,0.52777,0.38851,0.02074,0.05492,0.290101174,0.029404071,79.2192
G096.mp4,0.290755432,0.345396978,0.254910612,0.30507141,0.346754728,0.285814504,0.859947445,0.964764263,0.783949951,0.06845,0.00028,0.00105,0.03818,0.50954,0.35447,0.01088,0.02117,0.266937895,0.030180722,86.6243
G097.mp4,0.270770077,0.347442957,0.20692136,0.319706999,0.387556669,0.290696744,0.70864401,0.937681759,0.533651161,0.05019,0.00028,0.00014,0.0376,0.49459,0.34093,0.02078,0.01646,0.276507707,0.064474537,84.6976
G098.mp4,0.359980569,0.528603856,0.18727871,0.281908021,0.441148073,0.130418298,0.439003266,0.700717029,0.244076922,0.01615,0.00026,0.00405,0.10856,0.46723,0.25609,0.00295,0.04732,0.080290247,0.077061632,35.8556
G099.mp4,0.345708306,0.462928535,0.172768211,0.403470844,0.480861274,0.324080892,0.498162321,0.72605992,0.315554137,0.02143,0.00028,0.00244,0.0421,0.51889,0.45694,0.01499,0.0735,0.302440034,0.11156733,80.5632
G100.mp4,0.242989709,0.328043968,0.206059354,0.373266718,0.384461949,0.354943996,0.690045985,0.772988871,0.594991554,0.02417,0.00028,0.00207,0.04444,0.52424,0.40185,0.0168,0.15722,0.317356414,0.083402033,80.0573
G101.mp4,0.308882212,0.500826151,0.098933559,0.390774763,0.440833276,0.240882524,0.490452904,1.008140932,0.031598701,0.01851,0.00028,0.00232,0.04537,0.47966,0.51571,0.02085,0.04807,0.296116483,0.114576371,63.0345
G102.mp4,0.38609696,0.458352926,0.266591214,0.420949361,0.448045088,0.381314619,0.440984094,0.638023303,0.326324508,0.02028,0.00027,0.00661,0.09917,0.43562,0.38317,0.02748,0.02036,0.195589668,0.076922081,67.75
G103.mp4,0.292793008,0.310063231,0.272837767,0.24152132,0.270926518,0.21863837,0.3531491,0.50452462,0.28383468,0.07963,0.00027,0.0042,0.03948,0.50845,0.29332,0.01891,0.01164,0.242668714,0.030408185,81.3545
G104.mp4,0.27480108,0.326759233,0.198948222,0.395042675,0.415010755,0.37018894,0.522533988,0.602084317,0.362291089,0.01758,0.00028,2.00E-05,0.03812,0.50245,0.3868,0.03353,0.2967,0.288126225,0.083434142,86.1474
G105.mp4,0.336080515,0.398650561,0.287298344,0.230590178,0.266193205,0.180093943,0.484726081,0.685331665,0.229234006,0.01688,0.00028,0.00032,0.0748,0.45902,0.1799,0.00091,0.07393,0.074636451,0.038567319,45.0703
G106.mp4,0.386499755,0.552018997,0.198789934,0.477518986,0.585149807,0.318865342,0.531237628,0.894892541,0.255151047,0.05945,0.00027,0.00258,0.06966,0.50182,0.42149,0.00137,0.02146,0.158311188,0.053722816,23.4251
G107.mp4,0.365559849,0.466347386,0.227532742,0.339067632,0.361199145,0.306407853,0.405190599,0.594003108,0.278978773,0.0428,0.00027,0.00552,0.10305,0.47047,0.56359,0.00207,0.0328,0.123015402,0.07317033,49.2717
G108.mp4,0.315756178,0.382999647,0.243414581,0.304225214,0.328226346,0.266030643,0.410331051,0.539183192,0.181559377,0.04845,0.00027,0.00657,0.06568,0.50235,0.44693,0.00247,0.01944,0.298222427,0.097896577,58.5988
G109.mp4,0.350310259,0.446746953,0.271117139,0.340015233,0.358970992,0.29379875,0.673285424,0.752994117,0.442293269,0.03769,0.00028,0.01997,0.03812,0.5344,0.4145,0.0109,0.09567,0.364667863,0.047588688,79.2459
G110.mp4,0.338558655,0.386397868,0.322191389,0.382910406,0.389345897,0.375675227,0.633968516,0.693293438,0.588118775,0.04184,0.00028,0.00144,0.04192,0.51091,0.38898,0.02799,0.1366,0.354698719,0.034656153,83.5217
G111.mp4,0.328029021,0.378210659,0.282930619,0.239708981,0.250580681,0.213811169,0.513722533,0.554001536,0.435107606,0.02396,0.00028,6.00E-05,0.0475,0.41698,0.1727,0.00098,0.11863,0.156943416,0.047326774,55.0282
G112.mp4,0.329563151,0.389322168,0.296033042,0.395009408,0.406074647,0.360443803,0.436136282,0.50676696,0.410040709,0.07861,0.00027,0.0005,0.05832,0.52809,0.3683,0.0067,0.01918,0.23654868,0.019606934,74.3393
G113.mp4,0.330967878,0.364029001,0.286007918,0.468946779,0.479010295,0.44649569,0.470310151,0.612993192,0.283128793,0.036,0.00028,7.00E-05,0.04778,0.53186,0.4505,0.00876,0.16518,0.48572393,0.061590752,74.4923
G114.mp4,0.408020239,0.450562247,0.337005696,0.385730695,0.415485864,0.372177822,0.40366821,0.675600657,0.2527866,0.0277,0.00027,0.01462,0.07914,0.51716,0.41712,0.00188,0.01844,0.215311174,0.068096987,65.0532
G115.mp4,0.245427126,0.265057418,0.225721309,0.351878992,0.356774146,0.348156326,0.604565784,0.691916437,0.551636941,0.0898,0.00028,0,0.03857,0.48869,0.35046,0.05308,0.01225,0.357576858,0.026597126,77.8551
G116.mp4,0.308728182,0.325552504,0.286457884,0.393417132,0.395291448,0.389744424,0.652007121,0.745232701,0.593427268,0.08454,0.00028,0.00082,0.03638,0.47197,0.46153,0.02282,0.0111,0.345549351,0.01721416,88.4254
G117.mp4,0.279946764,0.320751279,0.239506341,0.3730282,0.385832851,0.359729972,0.608272284,0.815493212,0.435516569,0.01956,0.00028,0.0047,0.05806,0.52493,0.45807,0.00938,0.15172,0.224587571,0.049720067,71.7751
G118.mp4,0.302744181,0.319344022,0.283613909,0.479311973,0.493467756,0.462857556,0.648378546,0.704287459,0.601923705,0.06872,0.00028,0,0.04131,0.49892,0.43472,0.00821,0.022,0.562260176,0.022734298,65.9
G119.mp4,0.36911462,0.442710021,0.280067845,0.261417369,0.277538507,0.248268805,0.408398737,0.58549965,0.269203166,0.03321,0.00028,0.00343,0.06587,0.50987,0.3221,0.00186,0.07529,0.197237843,0.045452001,76.8795
M001.mp4,0.307046671,0.436855511,0.158870824,0.082333674,0.08711601,0.07774918,0.41512113,0.556480278,0.37540995,2.45844,0.00026,0.00349,0.05986,0.36417,0.16448,0.00657,0.02664,0.132624742,0.015581699,36.9665
O002.mp4,0.260922544,0.550554145,0.002473713,0.080621789,0.08754911,0.06425893,0.612655534,0.912358156,0.355163003,2.03511,0.00022,0.00275,0.07492,0.47401,0.26443,0.00081,0.01155,0.161274343,0.065155077,31.0169
Q001.mp4,0.333167222,0.416153778,0.216144751,0.059916351,0.06071429,0.05680556,0.416972728,0.64948264,0.324334542,2.08108,0.00027,-0.005,0.04988,0.44892,0.46744,1.07852,1.0056,0.203416473,0.048270251,61.1466
